### var1 :  ph_sc_eta 
### var2 :  ph_et 
  -2.500	  -2.000	 +10.000	 +15.000	0.415	0.009	0.386	0.009	0.402	0.428	0.397	0.391
  -2.000	  -1.566	 +10.000	 +15.000	0.471	0.012	0.358	0.009	0.454	0.433	0.376	0.354
  -1.566	  -1.444	 +10.000	 +15.000	0.035	0.007	0.049	0.007	0.008	0.091	0.042	0.051
  -1.444	  -0.800	 +10.000	 +15.000	0.497	0.015	0.450	0.008	0.460	0.492	0.460	0.442
  -0.800	  +0.000	 +10.000	 +15.000	0.517	0.018	0.508	0.011	0.441	0.562	0.530	0.508
  +0.000	  +0.800	 +10.000	 +15.000	0.487	0.022	0.514	0.011	0.425	0.533	0.520	0.507
  +0.800	  +1.444	 +10.000	 +15.000	0.463	0.008	0.461	0.008	0.462	0.435	0.471	0.455
  +1.444	  +1.566	 +10.000	 +15.000	0.010	0.002	0.040	0.007	0.031	0.079	0.034	0.026
  +1.566	  +2.000	 +10.000	 +15.000	0.408	0.003	0.363	0.009	0.408	0.403	0.364	0.368
  +2.000	  +2.500	 +10.000	 +15.000	0.455	0.011	0.371	0.009	0.438	0.432	0.368	0.354
  -2.500	  -2.000	 +15.000	 +20.000	0.431	0.004	0.427	0.005	0.425	0.438	0.439	0.426
  -2.000	  -1.566	 +15.000	 +20.000	0.432	0.003	0.419	0.005	0.425	0.438	0.415	0.415
  -1.566	  -1.444	 +15.000	 +20.000	0.020	0.002	0.048	0.004	0.024	0.032	0.051	0.048
  -1.444	  -0.800	 +15.000	 +20.000	0.542	0.004	0.488	0.004	0.529	0.560	0.501	0.480
  -0.800	  +0.000	 +15.000	 +20.000	0.505	0.004	0.524	0.004	0.456	0.518	0.532	0.519
  +0.000	  +0.800	 +15.000	 +20.000	0.524	0.004	0.526	0.004	0.469	0.535	0.527	0.523
  +0.800	  +1.444	 +15.000	 +20.000	0.539	0.004	0.487	0.004	0.527	0.542	0.489	0.478
  +1.444	  +1.566	 +15.000	 +20.000	0.015	0.001	0.037	0.003	0.033	0.046	0.047	0.036
  +1.566	  +2.000	 +15.000	 +20.000	0.413	0.004	0.407	0.004	0.386	0.424	0.411	0.404
  +2.000	  +2.500	 +15.000	 +20.000	0.433	0.004	0.422	0.005	0.427	0.448	0.416	0.415
  -2.500	  -2.000	 +20.000	 +35.000	0.498	0.001	0.536	0.002	0.489	0.499	0.537	0.528
  -2.000	  -1.566	 +20.000	 +35.000	0.499	0.001	0.517	0.002	0.496	0.508	0.519	0.510
  -1.566	  -1.444	 +20.000	 +35.000	0.041	0.001	0.071	0.001	0.042	0.051	0.073	0.069
  -1.444	  -0.800	 +20.000	 +35.000	0.584	0.001	0.593	0.001	0.557	0.588	0.595	0.584
  -0.800	  +0.000	 +20.000	 +35.000	0.593	0.001	0.598	0.001	0.568	0.596	0.601	0.587
  +0.000	  +0.800	 +20.000	 +35.000	0.599	0.001	0.598	0.001	0.576	0.601	0.601	0.588
  +0.800	  +1.444	 +20.000	 +35.000	0.582	0.001	0.585	0.001	0.562	0.586	0.587	0.576
  +1.444	  +1.566	 +20.000	 +35.000	0.046	0.001	0.059	0.001	0.045	0.056	0.065	0.057
  +1.566	  +2.000	 +20.000	 +35.000	0.489	0.001	0.514	0.001	0.479	0.494	0.518	0.505
  +2.000	  +2.500	 +20.000	 +35.000	0.497	0.001	0.525	0.002	0.486	0.497	0.525	0.519
  -2.500	  -2.000	 +35.000	 +50.000	0.588	0.001	0.627	0.001	0.582	0.587	0.628	0.627
  -2.000	  -1.566	 +35.000	 +50.000	0.587	0.001	0.602	0.001	0.583	0.588	0.603	0.603
  -1.566	  -1.444	 +35.000	 +50.000	0.071	0.001	0.112	0.002	0.070	0.071	0.112	0.111
  -1.444	  -0.800	 +35.000	 +50.000	0.669	0.001	0.684	0.001	0.664	0.666	0.684	0.684
  -0.800	  +0.000	 +35.000	 +50.000	0.676	0.001	0.688	0.001	0.671	0.671	0.690	0.688
  +0.000	  +0.800	 +35.000	 +50.000	0.683	0.001	0.687	0.001	0.678	0.659	0.687	0.686
  +0.800	  +1.444	 +35.000	 +50.000	0.667	0.001	0.677	0.001	0.661	0.660	0.679	0.678
  +1.444	  +1.566	 +35.000	 +50.000	0.072	0.001	0.099	0.001	0.072	0.073	0.097	0.099
  +1.566	  +2.000	 +35.000	 +50.000	0.571	0.001	0.601	0.001	0.565	0.566	0.601	0.600
  +2.000	  +2.500	 +35.000	 +50.000	0.584	0.001	0.615	0.001	0.577	0.581	0.615	0.617
  -2.500	  -2.000	 +50.000	 +90.000	0.647	0.002	0.681	0.003	0.639	0.581	0.689	0.679
  -2.000	  -1.566	 +50.000	 +90.000	0.636	0.002	0.647	0.003	0.630	0.581	0.647	0.645
  -1.566	  -1.444	 +50.000	 +90.000	0.078	0.002	0.118	0.004	0.077	0.063	0.117	0.116
  -1.444	  -0.800	 +50.000	 +90.000	0.700	0.001	0.722	0.002	0.697	0.694	0.723	0.720
  -0.800	  +0.000	 +50.000	 +90.000	0.701	0.001	0.723	0.001	0.697	0.693	0.726	0.721
  +0.000	  +0.800	 +50.000	 +90.000	0.706	0.001	0.721	0.001	0.702	0.701	0.725	0.720
  +0.800	  +1.444	 +50.000	 +90.000	0.701	0.001	0.717	0.002	0.696	0.680	0.720	0.714
  +1.444	  +1.566	 +50.000	 +90.000	0.082	0.002	0.096	0.003	0.079	0.087	0.104	0.093
  +1.566	  +2.000	 +50.000	 +90.000	0.612	0.001	0.651	0.003	0.609	0.616	0.656	0.648
  +2.000	  +2.500	 +50.000	 +90.000	0.643	0.002	0.672	0.003	0.637	0.577	0.668	0.669
  -2.500	  -2.000	 +90.000	+150.000	0.723	0.009	0.740	0.013	0.721	0.743	0.731	0.750
  -2.000	  -1.566	 +90.000	+150.000	0.692	0.007	0.684	0.011	0.691	0.700	0.681	0.694
  -1.566	  -1.444	 +90.000	+150.000	0.073	0.007	0.107	0.015	0.072	0.075	0.130	0.125
  -1.444	  -0.800	 +90.000	+150.000	0.744	0.004	0.737	0.007	0.744	0.750	0.759	0.730
  -0.800	  +0.000	 +90.000	+150.000	0.732	0.004	0.733	0.006	0.730	0.735	0.728	0.727
  +0.000	  +0.800	 +90.000	+150.000	0.733	0.003	0.739	0.006	0.732	0.738	0.739	0.737
  +0.800	  +1.444	 +90.000	+150.000	0.741	0.004	0.725	0.007	0.740	0.739	0.730	0.727
  +1.444	  +1.566	 +90.000	+150.000	0.078	0.006	0.106	0.015	0.076	0.100	0.090	0.115
  +1.566	  +2.000	 +90.000	+150.000	0.685	0.006	0.703	0.011	0.688	0.688	0.667	0.688
  +2.000	  +2.500	 +90.000	+150.000	0.720	0.008	0.694	0.014	0.721	0.731	0.712	0.720
