### var1 :  ph_sc_eta 
### var2 :  ph_et 
  +2.000	  +2.500	 +50.000	+100.000	0.716	0.002	0.687	0.003	0.711	0.677	0.695	0.684
  -2.500	  -2.000	+100.000	+200.000	0.762	0.009	0.705	0.017	0.764	0.767	0.767	0.709
  -2.000	  -1.566	+100.000	+200.000	0.757	0.005	0.714	0.013	0.751	0.748	0.794	0.710
  -1.566	  -1.444	+100.000	+200.000	0.072	0.007	0.071	0.015	0.072	0.072	0.104	0.074
  -1.444	  -0.800	+100.000	+200.000	0.731	0.004	0.735	0.008	0.731	0.747	0.659	0.735
  -0.800	  +0.000	+100.000	+200.000	0.734	0.004	0.737	0.006	0.729	0.737	0.704	0.739
  +0.000	  +0.800	+100.000	+200.000	0.736	0.004	0.713	0.007	0.734	0.738	0.686	0.711
  +0.800	  +1.444	+100.000	+200.000	0.744	0.005	0.730	0.008	0.738	0.735	0.662	0.727
  +1.444	  +1.566	+100.000	+200.000	0.088	0.008	0.080	0.016	0.087	0.087	0.190	0.075
  +1.566	  +2.000	+100.000	+200.000	0.749	0.008	0.695	0.014	0.747	0.749	0.779	0.701
  +2.000	  +2.500	+100.000	+200.000	0.763	0.010	0.723	0.017	0.764	0.790	0.687	0.720
